thermo          100
thermo_style    custom step temp c_ctemp pe ke etotal press
dump            traj all custom ${DUMPEVERY} trajectories/${MODEL}_ramp_${STAGE}.lammpstrj id type xu yu zu
dump            traj all custom 100 trajectories/${MODEL}_ramp_${STAGE}.lammpstrj id type xu yu zu
dump            traj all custom 100 trajectories/model_b_ramp_${STAGE}.lammpstrj id type xu yu zu
dump            traj all custom 100 trajectories/model_b_ramp_900K.lammpstrj id type xu yu zu
dump_modify     traj sort id

# CONTINUOUS HEAT-UP: NO velocity re-initialization. The carried-over state is
# brought to TSTAGE by the thermostat (the start structure is ~300 K from
# Phase 4/5 equilibration; each later stage continues from the previous final).
fix             nvt mobile nvt temp ${TSTAGE} ${TSTAGE} ${TDAMP}
fix             nvt mobile nvt temp 900 ${TSTAGE} ${TDAMP}
fix             nvt mobile nvt temp 900 900 ${TDAMP}
fix             nvt mobile nvt temp 900 900 25
timestep        ${DT}
timestep        0.25
run             ${NSTEPS}
run             40000

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:

- pair reaxff command: doi:10.1016/j.parco.2011.08.005

@Article{Aktulga12,
 author = {H. M. Aktulga and J. C. Fogarty and S. A. Pandit and A. Y. Grama},
 title = {Parallel Reactive Molecular Dynamics: {N}umerical Methods and Algorithmic Techniques},
 journal = {Parallel Computing},
 year =    2012,
 volume =  38,
 number =  {4--5},
 pages =   {245--259}
}

- fix qeq/reaxff command: doi:10.1016/j.parco.2011.08.005

@Article{Aktulga12,
 author = {H. M. Aktulga and J. C. Fogarty and S. A. Pandit and A. Y. Grama},
 title = {Parallel Reactive Molecular Dynamics: {N}umerical Methods and Algorithmic Techniques},
 journal = {Parallel Computing},
 year =    2012,
 volume =  38,
 pages =   {245--259}
}

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

WARNING: Fix recenter should come after all other integration fixes (src/fix_recenter.cpp:130)
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 12
  ghost atom cutoff = 12
  binsize = 6, bins = 2 2 7
  2 neighbor lists, perpetual/occasional/extra = 2 0 0
  (1) pair reaxff, perpetual
      attributes: half, newton off, ghost
      pair build: half/bin/ghost/newtoff
      stencil: full/ghost/bin/3d
      bin: standard
  (2) fix qeq/reaxff, perpetual, copy from (1)
      attributes: half, newton off
      pair build: copy
      stencil: none
      bin: none
Per MPI rank memory allocation (min/avg/max) = 91.36 | 91.36 | 91.36 Mbytes
   Step          Temp         c_ctemp         PotEng         KinEng         TotEng         Press     
     28600   760.16274      923.05475     -7497.4626      154.08125     -7343.3813      5180.8716    
     28700   740.33371      898.97664     -7454.1482      150.062       -7304.0862      14203.029    
     28800   706.58776      857.99942     -7391.9088      143.22186     -7248.687       25564.378    
     28900   845.78687      1027.0269     -7430.2195      171.43684     -7258.7826      7775.2186    
     29000   806.84084      979.7353      -7464.6634      163.54267     -7301.1207      2392.7486    
     29100   720.62466      875.04424     -7472.2952      146.06708     -7326.2281      9795.155     
     29200   613.78421      745.3094      -7458.953       124.41104     -7334.542       1969.8918    
     29300   608.56851      738.97605     -7444.7027      123.35385     -7321.3488      17355.028    
     29400   794.37211      964.5947      -7444.0611      161.01532     -7283.0458      24079.996    
     29500   782.50786      950.18812     -7434.8686      158.6105      -7276.2581      15285.592    
     29600   736.96622      894.88755     -7433.1555      149.37943     -7283.7761      10480.33     
     29700   775.1393       941.24058     -7456.7225      157.11693     -7299.6055      2532.9497    
     29800   668.53496      811.79245     -7475.7186      135.50875     -7340.2098      10923.3      
     29900   720.16107      874.4813      -7483.3125      145.97311     -7337.3394      8803.7596    
     30000   611.37762      742.38711     -7447.7396      123.92324     -7323.8164      7830.3544    
     30100   828.94793      1006.5796     -7464.9644      168.02367     -7296.9408      20518.595    
     30200   742.0433       901.05258     -7451.5345      150.40853     -7301.1259      25620.885    
     30300   705.8322       857.08196     -7452.2259      143.06872     -7309.1572      3969.0147    
     30400   679.32335      824.89264     -7457.1579      137.6955      -7319.4624      7755.8389    
     30500   761.45475      924.62363     -7476.2852      154.34313     -7321.9421      5053.0704    
     30600   700.802        850.97386     -7466.34        142.04912     -7324.2909      1825.4013    
     30700   737.272        895.25885     -7479.5843      149.44141     -7330.1429      15430.708    
     30800   607.62577      737.83129     -7432.6008      123.16276     -7309.438       1364.5084    
     30900   902.30901      1095.6609     -7462.5064      182.8936      -7279.6128      10038.982    
     31000   804.31796      976.67181     -7462.5862      163.0313      -7299.5549      10815.729    
     31100   685.02535      831.8165      -7462.9285      138.85127     -7324.0772      17312.763    
     31200   726.31179      881.95003     -7466.2244      147.21983     -7319.0045     -1291.9205    
     31300   749.8884       910.57877     -7445.8312      151.99869     -7293.8326      6880.871     
     31400   746.80296      906.83217     -7430.0813      151.37329     -7278.708       11555.57     
     31500   738.41719      896.64944     -7474.5677      149.67353     -7324.8941      4263.127     
     31600   655.60675      796.09391     -7478.9541      132.88826     -7346.0658      4921.2443    
     31700   711.86666      864.40951     -7477.9662      144.29187     -7333.6743      9298.1115    
     31800   774.09788      939.976       -7471.0179      156.90584     -7314.1121      622.57212    
     31900   742.47899      901.58164     -7460.6476      150.49684     -7310.1507     -1590.014     
     32000   706.58993      858.00205     -7438.592       143.2223      -7295.3697      17581.272    
     32100   920.36159      1117.5819     -7446.7292      186.55277     -7260.1764      7000.9968    
     32200   833.32873      1011.8992     -7452.075       168.91164     -7283.1634      14929.473    
     32300   670.54778      814.23659     -7444.8316      135.91674     -7308.9149      15177.659    
     32400   743.75099      903.12621     -7463.3202      150.75467     -7312.5655      5512.9284    
     32500   762.51025      925.90531     -7469.2646      154.55708     -7314.7075      9416.9953    
     32600   678.29609      823.64526     -7450.5571      137.48728     -7313.0698      11649.057    
     32700   821.10554      997.05672     -7446.9259      166.43406     -7280.4918      15697.715    
     32800   814.72357      989.30719     -7420.7435      165.14046     -7255.6031      22038.958    
     32900   747.87189      908.13015     -7431.8831      151.58995     -7280.2932      2911.8582    
     33000   668.75875      812.0642      -7449.0253      135.55411     -7313.4712      12628.266    
     33100   690.63401      838.62701     -7451.0459      139.98812     -7311.0578     -1355.651     
     33200   770.38141      935.46314     -7449.9721      156.15252     -7293.8195      20485.96     
     33300   805.01057      977.51283     -7449.4166      163.17168     -7286.2449      6964.0134    
     33400   633.83851      769.66105     -7439.3577      128.47595     -7310.8818      5008.2648    
     33500   647.90638      786.74346     -7467.2637      131.32744     -7335.9363      14107.978    
     33600   717.54897      871.30947     -7479.1258      145.44365     -7333.6822      15095.143    
     33700   902.50533      1095.8993     -7476.2243      182.93339     -7293.2909      1922.1543    
     33800   735.7297       893.38607     -7432.4544      149.12879     -7283.3256      8196.0789    
     33900   669.42519      812.87344     -7421.0517      135.68919     -7285.3625      15078.401    
     34000   740.83613      899.58672     -7431.5731      150.16384     -7281.4093      1172.9807    
     34100   896.67264      1088.8168     -7473.36        181.75114     -7291.6089      9268.2705    
     34200   683.29649      829.71717     -7485.2844      138.50084     -7346.7836      8039.1105    
     34300   664.06402      806.36345     -7476.0881      134.60251     -7341.4856      15712.128    
     34400   777.29026      943.85245     -7465.8057      157.55291     -7308.2528      7382.4933    
     34500   753.33356      914.76218     -7444.6079      152.69701     -7291.9109      15886.357    
     34600   847.72318      1029.3782     -7466.5119      171.82932     -7294.6826      15311.756    
     34700   648.28874      787.20775     -7458.2127      131.40494     -7326.8078      20427.67     
     34800   654.04376      794.196       -7474.8676      132.57146     -7342.2962      7110.9658    
     34900   726.08432      881.67382     -7475.5396      147.17372     -7328.3659      8494.1327    
     35000   823.12257      999.50598     -7448.8703      166.8429      -7282.0274      5779.6668    
     35100   843.21938      1023.9092     -7448.6753      170.91642     -7277.7589      20185.251    
     35200   740.23615      898.85819     -7446.3327      150.04223     -7296.2905      9322.6148    
     35300   754.54091      916.22825     -7491.8535      152.94173     -7338.9118      6049.8889    
     35400   656.22503      796.84468     -7477.781       133.01359     -7344.7674      10305.789    
     35500   637.92561      774.62395     -7453.794       129.30438     -7324.4896      12651.824    
     35600   754.27829      915.90936     -7459.3407      152.8885      -7306.4522      14969.417    
     35700   702.604        853.16199     -7459.9879      142.41438     -7317.5735      5815.6947    
     35800   755.55256      917.45668     -7469.9824      153.14679     -7316.8356      3916.9184    
     35900   819.82227      995.49847     -7436.4243      166.17394     -7270.2503      13858.267    
     36000   873.39606      1060.5524     -7443.9222      177.03309     -7266.8891      5200.6272    
     36100   700.00471      850.00571     -7443.3727      141.88751     -7301.4852      22558.764    
     36200   686.4872       833.5916      -7456.3984      139.14758     -7317.2509      8005.6815    
     36300   665.59384      808.22109     -7453.6895      134.9126      -7318.7769      9930.8842    
     36400   856.82019      1040.4245     -7463.6997      173.67324     -7290.0265      23778.262    
     36500   694.90874      843.81775     -7419.0152      140.85458     -7278.1606      9192.9067    
     36600   631.7262       767.0961      -7436.9241      128.0478      -7308.8763      15833.467    
     36700   679.38078      824.96237     -7453.4047      137.70714     -7315.6975      7038.6613    
     36800   870.65035      1057.2183     -7478.962       176.47654     -7302.4855      12737.569    
     36900   630.11687      765.14191     -7454.1182      127.72159     -7326.3966     -2240.0101    
     37000   568.57769      690.41577     -7456.45        115.2479      -7341.2021     -2942.4107    
     37100   714.65309      867.79304     -7449.0687      144.85667     -7304.212       12482.189    
     37200   843.51212      1024.2647     -7452.1042      170.97576     -7281.1285      17773.061    
     37300   635.13221      771.23197     -7422.9858      128.73818     -7294.2477      15754.394    
     37400   834.94807      1013.8655     -7479.1026      169.23987     -7309.8627      8945.141     
     37500   690.97521      839.04133     -7474.3437      140.05728     -7334.2864      11412.245    
     37600   679.72792      825.3839      -7466.8365      137.77751     -7329.059       12695.421    
     37700   750.88117      911.78427     -7468.0074      152.19992     -7315.8075      3990.6784    
     37800   807.88139      980.99883     -7472.7506      163.75359     -7308.997       28140.687    
     37900   702.15286      852.61419     -7467.0578      142.32293     -7324.7349      15481.75     
     38000   593.73334      720.96192     -7477.1675      120.34683     -7356.8207      3513.5943    
     38100   626.83602      761.15802     -7464.6048      127.05658     -7337.5482      644.17651    
     38200   870.43124      1056.9522     -7481.6555      176.43213     -7305.2234      17589.847    
     38300   758.73053      921.31565     -7462.404       153.79095     -7308.6131      18753.86     
     38400   628.31326      762.95181     -7448.5533      127.35601     -7321.1972      4836.9586    
     38500   705.57682      856.77185     -7445.1311      143.01695     -7302.1142     -602.95408    
     38600   908.35384      1103.0011     -7447.947       184.11886     -7263.8282      14401.065    
     38700   754.40249      916.06017     -7436.5592      152.91368     -7283.6455      8396.8911    
     38800   757.08056      919.31211     -7453.0198      153.45651     -7299.5633      13814.925    
     38900   635.60584      771.80709     -7433.459       128.83418     -7304.6249      13568.601    
     39000   930.71223      1130.1506     -7481.7231      188.65079     -7293.0723     -7074.2618    
     39100   752.63191      913.91017     -7480.4353      152.55479     -7327.8805      10034.694    
     39200   668.28362      811.48725     -7482.8983      135.4578      -7347.4405      16523.078    
     39300   576.16038      699.62332     -7454.0496      116.78488     -7337.2648      6206.791     
     39400   706.27969      857.62534     -7459.3824      143.15942     -7316.2229      12043.745    
     39500   745.92754      905.76915     -7455.0152      151.19584     -7303.8194      18992.426    
     39600   823.7618       1000.2822     -7462.7199      166.97247     -7295.7474      19151.803    
     39700   726.12111      881.71849     -7456.7909      147.18118     -7309.6097      2360.5899    
     39800   651.90901      791.6038      -7466.118       132.13875     -7333.9792      12669.731    
     39900   583.6878       708.76376     -7486.5119      118.31065     -7368.2012      10901.591    
     40000   568.7557       690.63192     -7474.2429      115.28398     -7358.9589      16085.477    
Loop time of 371.044 on 1 procs for 40000 steps with 69 atoms

Performance: 2.329 ns/day, 10.307 hours/ns, 107.804 timesteps/s, 7.438 katom-step/s
98.8% CPU use with 1 MPI tasks x no OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 346.95     | 346.95     | 346.95     |   0.0 | 93.51
Neigh   | 0.88611    | 0.88611    | 0.88611    |   0.0 |  0.24
Comm    | 0.25558    | 0.25558    | 0.25558    |   0.0 |  0.07
Output  | 0.050067   | 0.050067   | 0.050067   |   0.0 |  0.01
Modify  | 22.829     | 22.829     | 22.829     |   0.0 |  6.15
Other   |            | 0.0735     |            |       |  0.02

Nlocal:             69 ave          69 max          69 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:           1483 ave        1483 max        1483 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:          22192 ave       22192 max       22192 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 22192
Ave neighs/atom = 321.62319
Neighbor list builds = 190
Dangerous builds = 0

write_data      structures/${MODEL}_ramp_${STAGE}_final.data nocoeff
write_data      structures/model_b_ramp_${STAGE}_final.data nocoeff
write_data      structures/model_b_ramp_900K_final.data nocoeff
System init for write_data ...
WARNING: Fix recenter should come after all other integration fixes (src/fix_recenter.cpp:130)
print "${MODEL} ramp stage ${STAGE} (T=${TSTAGE} K) done -> structures/${MODEL}_ramp_${STAGE}_final.data"
model_b ramp stage 900K (T=900 K) done -> structures/model_b_ramp_900K_final.data
Total wall time: 0:06:11
