thermo          100
thermo_style    custom step temp c_ctemp pe ke etotal press
dump            traj all custom ${DUMPEVERY} trajectories/${MODEL}_ramp_${STAGE}.lammpstrj id type xu yu zu
dump            traj all custom 100 trajectories/${MODEL}_ramp_${STAGE}.lammpstrj id type xu yu zu
dump            traj all custom 100 trajectories/model_b_ramp_${STAGE}.lammpstrj id type xu yu zu
dump            traj all custom 100 trajectories/model_b_ramp_1200K.lammpstrj id type xu yu zu
dump_modify     traj sort id

# CONTINUOUS HEAT-UP: NO velocity re-initialization. The carried-over state is
# brought to TSTAGE by the thermostat (the start structure is ~300 K from
# Phase 4/5 equilibration; each later stage continues from the previous final).
fix             nvt mobile nvt temp ${TSTAGE} ${TSTAGE} ${TDAMP}
fix             nvt mobile nvt temp 1200 ${TSTAGE} ${TDAMP}
fix             nvt mobile nvt temp 1200 1200 ${TDAMP}
fix             nvt mobile nvt temp 1200 1200 25
timestep        ${DT}
timestep        0.25
run             ${NSTEPS}
run             40000

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:

- pair reaxff command: doi:10.1016/j.parco.2011.08.005

@Article{Aktulga12,
 author = {H. M. Aktulga and J. C. Fogarty and S. A. Pandit and A. Y. Grama},
 title = {Parallel Reactive Molecular Dynamics: {N}umerical Methods and Algorithmic Techniques},
 journal = {Parallel Computing},
 year =    2012,
 volume =  38,
 number =  {4--5},
 pages =   {245--259}
}

- fix qeq/reaxff command: doi:10.1016/j.parco.2011.08.005

@Article{Aktulga12,
 author = {H. M. Aktulga and J. C. Fogarty and S. A. Pandit and A. Y. Grama},
 title = {Parallel Reactive Molecular Dynamics: {N}umerical Methods and Algorithmic Techniques},
 journal = {Parallel Computing},
 year =    2012,
 volume =  38,
 pages =   {245--259}
}

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

WARNING: Fix recenter should come after all other integration fixes (src/fix_recenter.cpp:130)
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 12
  ghost atom cutoff = 12
  binsize = 6, bins = 2 2 7
  2 neighbor lists, perpetual/occasional/extra = 2 0 0
  (1) pair reaxff, perpetual
      attributes: half, newton off, ghost
      pair build: half/bin/ghost/newtoff
      stencil: full/ghost/bin/3d
      bin: standard
  (2) fix qeq/reaxff, perpetual, copy from (1)
      attributes: half, newton off
      pair build: copy
      stencil: none
      bin: none
Per MPI rank memory allocation (min/avg/max) = 88.02 | 88.02 | 88.02 Mbytes
   Step          Temp         c_ctemp         PotEng         KinEng         TotEng         Press     
     28000   919.46084      1116.4882     -7416.8978      186.37019     -7230.5276      37650.72     
     28100   950.62466      1154.3299     -7442.4216      192.68694     -7249.7346      8455.1243    
     28200   1005.689       1221.1938     -7442.4428      203.84821     -7238.5946      14615.964    
     28300   872.59529      1059.58       -7361.5019      176.87078     -7184.6312      23946.118    
     28400   1241.6557      1507.7248     -7403.4089      251.6775      -7151.7314      3816.8953    
     28500   925.15096      1123.3976     -7370.9827      187.52355     -7183.4592      28302.734    
     28600   953.47767      1157.7943     -7395.6014      193.26524     -7202.3362      6058.5552    
     28700   1010.8841      1227.5022     -7414.4957      204.90125     -7209.5945     -4456.6993    
     28800   919.93301      1117.0615     -7427.5451      186.4659      -7241.0792      19815.402    
     28900   849.57112      1031.6221     -7427.8015      172.20389     -7255.5976      7835.7109    
     29000   874.24132      1061.5787     -7395.4506      177.20442     -7218.2461      14818.577    
     29100   893.27561      1084.6918     -7370.1852      181.06258     -7189.1227      9127.4302    
     29200   1078.4783      1309.5807     -7399.7559      218.60224     -7181.1537      22273.275    
     29300   863.73196      1048.8174     -7377.6911      175.07422     -7202.6169      10579.849    
     29400   929.68797      1128.9068     -7419.9071      188.44318     -7231.4639      10460.595    
     29500   780.08787      947.24955     -7428.6677      158.11998     -7270.5477      13478.593    
     29600   873.7795       1061.018      -7432.0468      177.11081     -7254.936       11165.78     
     29700   1054.0688      1279.9407     -7422.0456      213.65456     -7208.391       14115.107    
     29800   1051.3882      1276.6857     -7408.4542      213.11123     -7195.3429      19504.832    
     29900   879.38083      1067.8196     -7382.8568      178.24617     -7204.6106      12963.798    
     30000   1058.4333      1285.2405     -7425.1847      214.53924     -7210.6455      20132.054    
     30100   896.41277      1088.5012     -7423.0955      181.69846     -7241.3971      11216.713    
     30200   980.71997      1190.8742     -7444.0003      198.78712     -7245.2132      14855.328    
     30300   884.49669      1074.0317     -7411.9615      179.28313     -7232.6783      11900.297    
     30400   1071.9123      1301.6078     -7420.0834      217.27135     -7202.8121      13690.048    
     30500   1145.8215      1391.3546     -7406.9449      232.25237     -7174.6925      14778.36     
     30600   882.44676      1071.5425     -7366.8017      178.86762     -7187.9341      3998.3901    
     30700   1097.4427      1332.609      -7402.0789      222.44624     -7179.6327     -1759.4926    
     30800   1027.0698      1247.1562     -7376.5687      208.182       -7168.3867      18165.543    
     30900   978.66098      1188.374      -7375.4191      198.36977     -7177.0493      6499.6928    
     31000   925.60384      1123.9475     -7384.2426      187.61535     -7196.6273      11086.849    
     31100   949.41453      1152.8605     -7415.6534      192.44166     -7223.2117      5512.5684    
     31200   954.39355      1158.9065     -7442.2519      193.45088     -7248.801       16237.41     
     31300   872.01485      1058.8752     -7428.8731      176.75312     -7252.12        25475.019    
     31400   1213.1232      1473.0781     -7440.7504      245.8941      -7194.8563      16038.314    
     31500   1026.8415      1246.879      -7407.4972      208.13573     -7199.3615      15776.041    
     31600   969.24993      1176.9463     -7427.5799      196.46219     -7231.1177      11822.667    
     31700   961.76425      1167.8566     -7422.7514      194.94488     -7227.8065      28103.101    
     31800   1060.5214      1287.776      -7413.37        214.96248     -7198.4075      18364.582    
     31900   909.22773      1104.0622     -7361.4225      184.29599     -7177.1265      13901.833    
     32000   1155.8639      1403.5491     -7376.1537      234.28794     -7141.8657      21497.494    
     32100   1052.941       1278.5712     -7382.7751      213.42596     -7169.3492      13404.234    
     32200   822.39424      998.62158     -7380.9398      166.69527     -7214.2445      14750.699    
     32300   865.13231      1050.5178     -7385.6003      175.35807     -7210.2422      8901.1943    
     32400   1121.6163      1361.9627     -7402.4855      227.34612     -7175.1394     -5939.8433    
     32500   931.37743      1130.9583     -7349.4357      188.78563     -7160.65        17153.866    
     32600   962.80477      1169.1201     -7362.5524      195.15579     -7167.3966     -1426.2571    
     32700   1039.4651      1262.2076     -7386.0222      210.69446     -7175.3277      23799.796    
     32800   1089.2849      1322.7031     -7410.1106      220.7927      -7189.3179      8663.7072    
     32900   803.41852      975.57963     -7396.2341      162.84898     -7233.3851      7603.8293    
     33000   847.65193      1029.2916     -7416.6209      171.81488     -7244.8061      6327.8315    
     33100   1154.2941      1401.6428     -7413.4567      233.96973     -7179.4869      1905.0329    
     33200   1066.3288      1294.8278     -7381.3955      216.1396      -7165.2559      23647.151    
     33300   925.82447      1124.2154     -7372.7452      187.66007     -7185.0851      5115.9151    
     33400   905.43468      1099.4564     -7398.9816      183.52716     -7215.4544     -2831.561     
     33500   959.34216      1164.9155     -7405.5303      194.45394     -7211.0763      2521.0309    
     33600   1215.2207      1475.6251     -7402.8227      246.31926     -7156.5035      22430.855    
     33700   941.44513      1143.1834     -7364.5464      190.8263      -7173.7201      2330.8699    
     33800   826.32665      1003.3966     -7384.6729      167.49235     -7217.1805     -1524.9146    
     33900   1164.8827      1414.5004     -7446.7925      236.11599     -7210.6765      16042.216    
     34000   829.63252      1007.4109     -7410.611       168.16243     -7242.4486      18641.458    
     34100   833.84783      1012.5295     -7403.684       169.01685     -7234.6672      5968.6186    
     34200   1025.2181      1244.9076     -7378.9698      207.80666     -7171.1632      3995.5691    
     34300   1061.5123      1288.9792     -7395.2184      215.16333     -7180.0551      5997.1333    
     34400   876.25005      1064.0179     -7378.7616      177.61158     -7201.15        16441.256    
     34500   942.98288      1145.0506     -7369.6798      191.13799     -7178.5418      2763.9297    
     34600   991.88054      1204.4264     -7340.9972      201.04931     -7139.9479      6653.4539    
     34700   1263.2909      1533.9961     -7392.4932      256.06285     -7136.4304      12308.76     
     34800   830.30834      1008.2316     -7362.8038      168.29942     -7194.5044      16172.193    
     34900   910.65746      1105.7983     -7386.9916      184.58579     -7202.4059      2250.2152    
     35000   989.46291      1201.4907     -7412.9443      200.55927     -7212.385      -6957.5082    
     35100   976.63234      1185.9107     -7425.5649      197.95857     -7227.6063      4754.2348    
     35200   873.32264      1060.4632     -7408.8923      177.01821     -7231.8741      1513.2241    
     35300   1092.9916      1327.2041     -7416.1463      221.54402     -7194.6023      11621.636    
     35400   1051.2558      1276.5249     -7384.1867      213.08438     -7171.1023      16631.131    
     35500   1103.664       1340.1635     -7380.7899      223.70728     -7157.0826      15566.796    
     35600   1055.2035      1281.3186     -7374.2631      213.88457     -7160.3785      21597.447    
     35700   935.51038      1135.9769     -7404.6251      189.62336     -7215.0017     -6337.8561    
     35800   914.57894      1110.5601     -7418.3036      185.38066     -7232.9229      5646.5513    
     35900   895.22208      1087.0554     -7391.6727      181.45711     -7210.2156      681.75064    
     36000   1160.8383      1409.5893     -7407.4732      235.29621     -7172.177       14754.18     
     36100   1060.1946      1287.3792     -7389.4035      214.89624     -7174.5073      7677.4531    
     36200   987.90578      1199.5999     -7381.1878      200.24365     -7180.9442      283.58095    
     36300   927.99287      1126.8485     -7374.1666      188.09959     -7186.067       1541.0924    
     36400   1125.9546      1367.2305     -7384.0421      228.22545     -7155.8166      13687.553    
     36500   1142.457       1387.2693     -7395.9549      231.57043     -7164.3845      6119.4315    
     36600   919.14522      1116.1049     -7404.366       186.30622     -7218.0598     -3957.4623    
     36700   901.132        1094.2317     -7408.0292      182.65503     -7225.3742      11176.384    
     36800   1098.7511      1334.1977     -7433.5878      222.71144     -7210.8764      8334.6623    
     36900   833.76744      1012.4319     -7375.4637      169.00056     -7206.4632      37477.643    
     37000   1133.8213      1376.783      -7383.4567      229.82001     -7153.6366      22895.45     
     37100   1018.4281      1236.6626     -7362.0611      206.43036     -7155.6307      10934.224    
     37200   953.78377      1158.166      -7395.3389      193.32728     -7202.0116      8081.9801    
     37300   1008.53        1224.6436     -7435.7155      204.42408     -7231.2914      3029.5431    
     37400   975.76034      1184.8518     -7424.6253      197.78182     -7226.8435      15166.988    
     37500   883.24461      1072.5113     -7388.3815      179.02934     -7209.3521      8446.324     
     37600   1111.6346      1349.842      -7405.2011      225.32286     -7179.8782      3649.0872    
     37700   1075.0653      1305.4365     -7378.5809      217.91045     -7160.6705      8235.5556    
     37800   1030.3832      1251.1797     -7353.2497      208.85362     -7144.3961      5287.2349    
     37900   967.80717      1175.1944     -7378.1431      196.16976     -7181.9734     -250.90621    
     38000   1049.1025      1273.9101     -7422.5745      212.64791     -7209.9266     -157.19973    
     38100   933.34568      1133.3483     -7415.325       189.18458     -7226.1404      14070.668    
     38200   966.5267       1173.6396     -7400.7637      195.91021     -7204.8535     -2731.7926    
     38300   1166.7186      1416.7297     -7389.2472      236.48812     -7152.759       22861.709    
     38400   1099.3488      1334.9236     -7388.2875      222.8326      -7165.4549      16174.919    
     38500   926.79436      1125.3932     -7384.1015      187.85666     -7196.2448      18640.841    
     38600   956.88169      1161.9278     -7391.8127      193.95521     -7197.8574      12656.305    
     38700   1093.0439      1327.2676     -7421.5136      221.55463     -7199.9589      26486.456    
     38800   880.54885      1069.2379     -7387.2854      178.48292     -7208.8025      3114.2519    
     38900   1059.4252      1286.4448     -7400.4587      214.74027     -7185.7185      3226.4177    
     39000   1136.5728      1380.1242     -7375.4079      230.37773     -7145.0302      7679.9614    
     39100   1025.945       1245.7903     -7336.6102      207.954       -7128.6562      8005.8079    
     39200   1011.094       1227.757      -7377.9916      204.94378     -7173.0478      5684.0823    
     39300   859.45858      1043.6283     -7383.9724      174.20803     -7209.7644      10879.42     
     39400   983.11392      1193.7812     -7404.766       199.27236     -7205.4936     -85.991771    
     39500   924.8686       1123.0547     -7382.4389      187.46632     -7194.9726      11032.049    
     39600   1159.5329      1408.0042     -7374.5538      235.03161     -7139.5222      32182.485    
     39700   1176.7994      1428.9707     -7359.9938      238.53146     -7121.4624      20068.02     
     39800   1095.9676      1330.8178     -7399.0365      222.14724     -7176.8892      5299.7666    
     39900   877.93206      1066.0604     -7376.6507      177.95251     -7198.6982      8030.2539    
     40000   1120.1894      1360.23       -7402.991       227.05689     -7175.9341      3080.9481    
Loop time of 374.55 on 1 procs for 40000 steps with 69 atoms

Performance: 2.307 ns/day, 10.404 hours/ns, 106.795 timesteps/s, 7.369 katom-step/s
97.3% CPU use with 1 MPI tasks x no OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 350.98     | 350.98     | 350.98     |   0.0 | 93.71
Neigh   | 1.2429     | 1.2429     | 1.2429     |   0.0 |  0.33
Comm    | 0.25531    | 0.25531    | 0.25531    |   0.0 |  0.07
Output  | 0.058424   | 0.058424   | 0.058424   |   0.0 |  0.02
Modify  | 21.938     | 21.938     | 21.938     |   0.0 |  5.86
Other   |            | 0.07669    |            |       |  0.02

Nlocal:             69 ave          69 max          69 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:           1507 ave        1507 max        1507 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:          22170 ave       22170 max       22170 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 22170
Ave neighs/atom = 321.30435
Neighbor list builds = 275
Dangerous builds = 0

write_data      structures/${MODEL}_ramp_${STAGE}_final.data nocoeff
write_data      structures/model_b_ramp_${STAGE}_final.data nocoeff
write_data      structures/model_b_ramp_1200K_final.data nocoeff
System init for write_data ...
WARNING: Fix recenter should come after all other integration fixes (src/fix_recenter.cpp:130)
print "${MODEL} ramp stage ${STAGE} (T=${TSTAGE} K) done -> structures/${MODEL}_ramp_${STAGE}_final.data"
model_b ramp stage 1200K (T=1200 K) done -> structures/model_b_ramp_1200K_final.data
Total wall time: 0:06:14
