thermo          100
thermo_style    custom step temp c_ctemp pe ke etotal press
dump            traj all custom ${DUMPEVERY} trajectories/${MODEL}_ramp_${STAGE}.lammpstrj id type xu yu zu
dump            traj all custom 100 trajectories/${MODEL}_ramp_${STAGE}.lammpstrj id type xu yu zu
dump            traj all custom 100 trajectories/model_a_ramp_${STAGE}.lammpstrj id type xu yu zu
dump            traj all custom 100 trajectories/model_a_ramp_300K.lammpstrj id type xu yu zu
dump_modify     traj sort id

# CONTINUOUS HEAT-UP: NO velocity re-initialization. The carried-over state is
# brought to TSTAGE by the thermostat (the start structure is ~300 K from
# Phase 4/5 equilibration; each later stage continues from the previous final).
fix             nvt mobile nvt temp ${TSTAGE} ${TSTAGE} ${TDAMP}
fix             nvt mobile nvt temp 300 ${TSTAGE} ${TDAMP}
fix             nvt mobile nvt temp 300 300 ${TDAMP}
fix             nvt mobile nvt temp 300 300 25
timestep        ${DT}
timestep        0.25
run             ${NSTEPS}
run             40000

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:

- pair reaxff command: doi:10.1016/j.parco.2011.08.005

@Article{Aktulga12,
 author = {H. M. Aktulga and J. C. Fogarty and S. A. Pandit and A. Y. Grama},
 title = {Parallel Reactive Molecular Dynamics: {N}umerical Methods and Algorithmic Techniques},
 journal = {Parallel Computing},
 year =    2012,
 volume =  38,
 number =  {4--5},
 pages =   {245--259}
}

- fix qeq/reaxff command: doi:10.1016/j.parco.2011.08.005

@Article{Aktulga12,
 author = {H. M. Aktulga and J. C. Fogarty and S. A. Pandit and A. Y. Grama},
 title = {Parallel Reactive Molecular Dynamics: {N}umerical Methods and Algorithmic Techniques},
 journal = {Parallel Computing},
 year =    2012,
 volume =  38,
 pages =   {245--259}
}

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

WARNING: Fix recenter should come after all other integration fixes (src/fix_recenter.cpp:130)
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 12
  ghost atom cutoff = 12
  binsize = 6, bins = 2 2 7
  2 neighbor lists, perpetual/occasional/extra = 2 0 0
  (1) pair reaxff, perpetual
      attributes: half, newton off, ghost
      pair build: half/bin/ghost/newtoff
      stencil: full/ghost/bin/3d
      bin: standard
  (2) fix qeq/reaxff, perpetual, copy from (1)
      attributes: half, newton off
      pair build: copy
      stencil: none
      bin: none
Per MPI rank memory allocation (min/avg/max) = 94.16 | 94.16 | 94.16 Mbytes
   Step          Temp         c_ctemp         PotEng         KinEng         TotEng         Press     
     28700   294.33659      356.30219     -7798.6431      60.537941     -7738.1052      4841.3088    
     28800   273.66299      331.27625     -7796.2117      56.28588      -7739.9258      3315.0366    
     28900   254.58394      308.18056     -7800.8016      52.36178      -7748.4398      571.50245    
     29000   216.22587      261.7471      -7801.5374      44.472448     -7757.065       1413.5507    
     29100   191.89261      232.29105     -7799.9595      39.467683     -7760.4919      2148.3977    
     29200   245.96667      297.74912     -7802.9613      50.589414     -7752.3719     -35.115949    
     29300   261.22457      316.21921     -7796.2417      53.727597     -7742.5141      5004.0997    
     29400   239.78214      290.26259     -7789.4819      49.317406     -7740.1645      1149.7231    
     29500   285.65403      345.79172     -7794.6299      58.752148     -7735.8778      13830.765    
     29600   266.91798      323.11123     -7795.5294      54.898593     -7740.6308      9023.6561    
     29700   215.01784      260.28476     -7794.714       44.223987     -7750.49        13642.176    
     29800   200.65499      242.89815     -7789.7027      41.269895     -7748.4328      16224.232    
     29900   255.57378      309.37879     -7789.0784      52.565366     -7736.513       11219.126    
     30000   265.12943      320.94615     -7789.6074      54.530732     -7735.0767     -4039.9865    
     30100   267.73682      324.10246     -7789.2728      55.067009     -7734.2058      448.49102    
     30200   231.11954      279.77629     -7784.5297      47.535719     -7736.994      -2536.4111    
     30300   223.94029      271.08561     -7789.5384      46.059119     -7743.4792     -798.26585    
     30400   214.12977      259.20972     -7790.875       44.041332     -7746.8336     -2190.1066    
     30500   260.6081       315.47296     -7793.5421      53.600803     -7739.9413     -1146.6258    
     30600   249.5062       302.03382     -7781.3956      51.31741      -7730.0782      10035.688    
     30700   270.07246      326.92982     -7780.7887      55.547395     -7725.2413      3509.8187    
     30800   281.29556      340.51568     -7785.4218      57.855716     -7727.5661      230.02927    
     30900   238.94493      289.24913     -7793.6605      49.145213     -7744.5153      8654.1934    
     31000   246.3489       298.21182     -7798.5271      50.668029     -7747.859       13631.216    
     31100   235.84603      285.49783     -7795.923       48.507843     -7747.4151      71.42031     
     31200   273.02221      330.50057     -7795.9246      56.154087     -7739.7705      13647.329    
     31300   281.20051      340.40061     -7787.9157      57.836165     -7730.0796      12365.938    
     31400   290.26526      351.37373     -7791.8833      59.700566     -7732.1827      14156.981    
     31500   217.20418      262.93137     -7793.4077      44.673664     -7748.7341      8267.6761    
     31600   227.87587      275.84974     -7798.8029      46.868574     -7751.9343      7572.5623    
     31700   216.72675      262.35343     -7796.044       44.575468     -7751.4685      9953.2138    
     31800   284.9922       344.99056     -7799.0209      58.616026     -7740.4048      10301.733    
     31900   293.06537      354.76334     -7796.6098      60.276481     -7736.3333      5416.7106    
     32000   218.43283      264.41868     -7789.3977      44.926367     -7744.4713      4622.1078    
     32100   249.00552      301.42773     -7795.1191      51.214432     -7743.9046      385.08362    
     32200   270.2556       327.15152     -7798.9425      55.585062     -7743.3575      1850.3682    
     32300   211.02622      255.45279     -7791.4374      43.403006     -7748.0344      3441.2696    
     32400   185.31492      224.32859     -7789.0676      38.114812     -7750.9528      9669.7245    
     32500   269.53361      326.27753     -7795.6566      55.436566     -7740.22        292.12473    
     32600   250.05478      302.69789     -7785.6978      51.43024      -7734.2676     -1333.166     
     32700   277.74042      336.21209     -7783.4391      57.12451      -7726.3146      4761.9107    
     32800   276.29469      334.462       -7782.4338      56.827158     -7725.6066      5802.7406    
     32900   233.95634      283.21031     -7785.0679      48.11918      -7736.9487     -6557.0854    
     33000   257.77904      312.04832     -7793.3169      53.018935     -7740.298       12414.618    
     33100   243.65392      294.94948     -7792.0102      50.113737     -7741.8964      10854.956    
     33200   221.80778      268.50415     -7783.6578      45.620513     -7738.0373      15257.555    
     33300   292.81106      354.45549     -7786.5511      60.224175     -7726.327       6416.7729    
     33400   249.48667      302.01018     -7779.7918      51.313394     -7728.4784      17360.622    
     33500   258.3787       312.77422     -7790.2083      53.142271     -7737.066       8411.187     
     33600   270.94159      327.98192     -7797.2027      55.726153     -7741.4765      3548.636     
     33700   253.34812      306.68457     -7796.0091      52.107601     -7743.9015      1764.2494    
     33800   207.73198      251.46503     -7788.8242      42.725461     -7746.0988     -4965.9172    
     33900   249.38344      301.88522     -7791.6221      51.292162     -7740.3299     -8340.5833    
     34000   270.96036      328.00464     -7781.7199      55.730014     -7725.9899      3458.4833    
     34100   298.39902      361.21987     -7788.4043      61.373485     -7727.0308     -9256.3642    
     34200   269.65204      326.42089     -7791.9937      55.460923     -7736.5328      2213.3975    
     34300   249.70557      302.27517     -7793.6747      51.358417     -7742.3162     -8927.9846    
     34400   216.80349      262.44633     -7791.6923      44.591251     -7747.101       4491.4762    
     34500   244.60384      296.09939     -7797.0216      50.309114     -7746.7125     -50.596588    
     34600   225.52436      273.00317     -7797.6337      46.384923     -7751.2488      2111.8274    
     34700   205.49597      248.75828     -7799.6298      42.265567     -7757.3642      8657.7282    
     34800   260.22687      315.01148     -7802.5246      53.522395     -7749.0023      11675.432    
     34900   267.56555      323.89514     -7794.7626      55.031784     -7739.7309      15222.234    
     35000   240.59606      291.24786     -7787.021       49.484809     -7737.5362      11991.083    
     35100   246.97883      298.97437     -7788.9777      50.797591     -7738.1801      10477.354    
     35200   246.86947      298.84199     -7797.8094      50.775099     -7747.0343      4096.2586    
     35300   213.82019      258.83497     -7802.1594      43.977658     -7758.1818      2760.5925    
     35400   222.31324      269.11603     -7799.0699      45.724474     -7753.3454      11573.235    
     35500   214.60828      259.78898     -7790.6583      44.139751     -7746.5186      9148.5744    
     35600   249.9624       302.58607     -7789.1799      51.411241     -7737.7687      1081.1435    
     35700   277.35253      335.74254     -7790.9036      57.04473      -7733.8588     -6521.9884    
     35800   217.37925      263.1433      -7785.5824      44.709671     -7740.8728     -2301.9778    
     35900   225.35961      272.80373     -7788.2438      46.351038     -7741.8928     -5507.2744    
     36000   292.22478      353.74579     -7788.1675      60.103593     -7728.0639      2527.3481    
     36100   307.42547      372.14662     -7786.6357      63.230008     -7723.4057      2822.2878    
     36200   265.35476      321.21893     -7782.9931      54.577078     -7728.416      -5135.1885    
     36300   242.0734       293.03622     -7786.0562      49.788663     -7736.2675     -1822.0606    
     36400   236.97857      286.8688      -7795.5043      48.74078      -7746.7635      6270.4492    
     36500   257.49427      311.70359     -7798.1418      52.960365     -7745.1815      1843.5711    
     36600   233.79728      283.01776     -7791.3591      48.086464     -7743.2726     -1003.7892    
     36700   271.24753      328.35227     -7796.6971      55.789078     -7740.908       6652.3687    
     36800   239.00213      289.31837     -7793.6388      49.156976     -7744.4818      5548.283     
     36900   260.84209      315.75621     -7800.3813      53.64893      -7746.7324      6209.6241    
     37000   217.52928      263.32492     -7797.2973      44.740529     -7752.5567      8868.9256    
     37100   207.9981       251.78717     -7794.7648      42.780195     -7751.9846      12593.44     
     37200   278.98842      337.72283     -7797.0858      57.381193     -7739.7046      12417.193    
     37300   254.38827      307.94369     -7793.4811      52.321534     -7741.1596      8850.6382    
     37400   253.75084      307.17208     -7797.3023      52.190432     -7745.1119      962.86184    
     37500   236.41107      286.18182     -7800.2743      48.624057     -7751.6502      997.56102    
     37600   196.34293      237.67828     -7805.0872      40.383007     -7764.7042     -82.149701    
     37700   199.42856      241.41352     -7804.9145      41.017647     -7763.8969     -1124.1499    
     37800   193.17581      233.84441     -7795.081       39.731608     -7755.3494      2915.6178    
     37900   203.50788      246.35164     -7787.9364      41.856664     -7746.0797     -7318.1037    
     38000   283.53773      343.22989     -7795.0244      58.316877     -7736.7075     -4867.2744    
     38100   209.17434      253.21105     -7784.7507      43.02212      -7741.7286     -8644.673     
     38200   244.1903       295.59878     -7792.2704      50.224058     -7742.0464      1877.1591    
     38300   263.4262       318.88434     -7789.5623      54.180419     -7735.3819      8000.4562    
     38400   336.42914      407.25633     -7792.8296      69.195364     -7723.6342      3200.1462    
     38500   233.60004      282.77899     -7780.2815      48.045897     -7732.2357      10025.899    
     38600   231.72693      280.51155     -7786.5038      47.660643     -7738.8431      12818.421    
     38700   274.37045      332.13265     -7795.869       56.431388     -7739.4376      7099.8526    
     38800   252.19964      305.2943      -7794.357       51.871386     -7742.4856      18376.416    
     38900   222.84973      269.76546     -7788.2464      45.834817     -7742.4116      10970.072    
     39000   309.55427      374.72358     -7791.4703      63.66785      -7727.8025      1112.151     
     39100   256.64568      310.67635     -7785.9309      52.785829     -7733.1451      4221.4601    
     39200   217.1746       262.89556     -7782.9044      44.667579     -7738.2368      265.13891    
     39300   254.58907      308.18677     -7791.0769      52.362835     -7738.7141      3248.3547    
     39400   219.55886      265.78178     -7789.466       45.157966     -7744.3081     -4531.9965    
     39500   229.08089      277.30844     -7791.2055      47.116416     -7744.0891      4308.4785    
     39600   270.90676      327.93977     -7795.8986      55.718991     -7740.1796      1524.0424    
     39700   271.2251       328.32512     -7795.2465      55.784465     -7739.462      -2317.0856    
     39800   223.41007      270.44377     -7791.5045      45.950066     -7745.5544     -4296.0981    
     39900   193.7487       234.5379      -7794.0541      39.849438     -7754.2047     -5887.2115    
     40000   243.23399      294.44115     -7805.145       50.027368     -7755.1176     -7116.1541    
Loop time of 367.772 on 1 procs for 40000 steps with 70 atoms

Performance: 2.349 ns/day, 10.216 hours/ns, 108.763 timesteps/s, 7.613 katom-step/s
97.7% CPU use with 1 MPI tasks x no OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 344.76     | 344.76     | 344.76     |   0.0 | 93.74
Neigh   | 0.25114    | 0.25114    | 0.25114    |   0.0 |  0.07
Comm    | 0.25477    | 0.25477    | 0.25477    |   0.0 |  0.07
Output  | 0.057849   | 0.057849   | 0.057849   |   0.0 |  0.02
Modify  | 22.382     | 22.382     | 22.382     |   0.0 |  6.09
Other   |            | 0.07102    |            |       |  0.02

Nlocal:             70 ave          70 max          70 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:           1517 ave        1517 max        1517 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:          22858 ave       22858 max       22858 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 22858
Ave neighs/atom = 326.54286
Neighbor list builds = 57
Dangerous builds = 0

write_data      structures/${MODEL}_ramp_${STAGE}_final.data nocoeff
write_data      structures/model_a_ramp_${STAGE}_final.data nocoeff
write_data      structures/model_a_ramp_300K_final.data nocoeff
System init for write_data ...
WARNING: Fix recenter should come after all other integration fixes (src/fix_recenter.cpp:130)
print "${MODEL} ramp stage ${STAGE} (T=${TSTAGE} K) done -> structures/${MODEL}_ramp_${STAGE}_final.data"
model_a ramp stage 300K (T=300 K) done -> structures/model_a_ramp_300K_final.data
Total wall time: 0:06:07
