thermo          100
thermo_style    custom step temp c_ctemp pe ke etotal press
dump            traj all custom ${DUMPEVERY} trajectories/${MODEL}_ramp_${STAGE}.lammpstrj id type xu yu zu
dump            traj all custom 100 trajectories/${MODEL}_ramp_${STAGE}.lammpstrj id type xu yu zu
dump            traj all custom 100 trajectories/model_b_ramp_${STAGE}.lammpstrj id type xu yu zu
dump            traj all custom 100 trajectories/model_b_ramp_300K.lammpstrj id type xu yu zu
dump_modify     traj sort id

# CONTINUOUS HEAT-UP: NO velocity re-initialization. The carried-over state is
# brought to TSTAGE by the thermostat (the start structure is ~300 K from
# Phase 4/5 equilibration; each later stage continues from the previous final).
fix             nvt mobile nvt temp ${TSTAGE} ${TSTAGE} ${TDAMP}
fix             nvt mobile nvt temp 300 ${TSTAGE} ${TDAMP}
fix             nvt mobile nvt temp 300 300 ${TDAMP}
fix             nvt mobile nvt temp 300 300 25
timestep        ${DT}
timestep        0.25
run             ${NSTEPS}
run             40000

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:

- pair reaxff command: doi:10.1016/j.parco.2011.08.005

@Article{Aktulga12,
 author = {H. M. Aktulga and J. C. Fogarty and S. A. Pandit and A. Y. Grama},
 title = {Parallel Reactive Molecular Dynamics: {N}umerical Methods and Algorithmic Techniques},
 journal = {Parallel Computing},
 year =    2012,
 volume =  38,
 number =  {4--5},
 pages =   {245--259}
}

- fix qeq/reaxff command: doi:10.1016/j.parco.2011.08.005

@Article{Aktulga12,
 author = {H. M. Aktulga and J. C. Fogarty and S. A. Pandit and A. Y. Grama},
 title = {Parallel Reactive Molecular Dynamics: {N}umerical Methods and Algorithmic Techniques},
 journal = {Parallel Computing},
 year =    2012,
 volume =  38,
 pages =   {245--259}
}

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

WARNING: Fix recenter should come after all other integration fixes (src/fix_recenter.cpp:130)
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 12
  ghost atom cutoff = 12
  binsize = 6, bins = 2 2 7
  2 neighbor lists, perpetual/occasional/extra = 2 0 0
  (1) pair reaxff, perpetual
      attributes: half, newton off, ghost
      pair build: half/bin/ghost/newtoff
      stencil: full/ghost/bin/3d
      bin: standard
  (2) fix qeq/reaxff, perpetual, copy from (1)
      attributes: half, newton off
      pair build: copy
      stencil: none
      bin: none
Per MPI rank memory allocation (min/avg/max) = 92.69 | 92.69 | 92.69 Mbytes
   Step          Temp         c_ctemp         PotEng         KinEng         TotEng         Press     
     29100   218.99199      265.91885     -7453.9957      44.3886       -7409.6071      19035.414    
     29200   248.74318      302.04529     -7451.3574      50.419019     -7400.9384      24429.093    
     29300   240.88299      292.50077     -7443.8392      48.825797     -7395.0134      18759.104    
     29400   296.04749      359.48623     -7449.3355      60.00737      -7389.3282      22538.245    
     29500   319.8647       388.40714     -7459.5061      64.835003     -7394.6711      30196.599    
     29600   217.98726      264.69881     -7454.2441      44.184945     -7410.0591      20540.027    
     29700   221.20622      268.60755     -7454.0726      44.837413     -7409.2352      23322.96     
     29800   271.0332       329.11175     -7454.9543      54.937098     -7400.0172      27766.753    
     29900   238.28366      289.34444     -7448.1438      48.298926     -7399.8448      24084.417    
     30000   259.52542      315.13801     -7458.7575      52.604526     -7406.1529      23783.031    
     30100   228.02401      276.88629     -7464.1908      46.219345     -7417.9715      18289.384    
     30200   198.97428      241.61162     -7459.4011      40.331108     -7419.07        20319.958    
     30300   201.61604      244.81947     -7449.8267      40.866579     -7408.9601      18553.623    
     30400   271.41982      329.58121     -7458.4536      55.015463     -7403.4381      26036.79     
     30500   249.8849       303.43166     -7455.2984      50.65044      -7404.648       29081.133    
     30600   282.28317      342.77242     -7463.791       57.21741      -7406.5736      27650.029    
     30700   201.39132      244.54661     -7454.0668      40.821031     -7413.2457      22635.902    
     30800   220.13175      267.30284     -7456.9325      44.619624     -7412.3129      36602.712    
     30900   274.97046      333.8927      -7456.9904      55.73516      -7401.2553      29111.078    
     31000   277.65122      337.14791     -7450.6026      56.278537     -7394.324       27579.52     
     31100   246.13056      298.87283     -7450.066       49.889455     -7400.1765      23451.886    
     31200   253.96745      308.38905     -7461.531       51.477954     -7410.0531      21714.321    
     31300   208.00968      252.58318     -7463.1203      42.162539     -7420.9578      24520.735    
     31400   205.00383      248.93322     -7461.1267      41.553269     -7419.5734      20117.773    
     31500   217.57133      264.19375     -7456.4156      44.100638     -7412.315       18000.174    
     31600   270.91507      328.9683      -7457.8673      54.913152     -7402.9541      30954.898    
     31700   245.08103      297.5984      -7449.882       49.67672      -7400.2053      22076.359    
     31800   209.24696      254.0856      -7444.7181      42.413331     -7402.3047      25843.602    
     31900   270.57866      328.5598      -7463.0107      54.844964     -7408.1657      24218.95     
     32000   218.7961       265.68098     -7464.4943      44.348893     -7420.1454      21010.016    
     32100   215.13419      261.23438     -7464.4459      43.606643     -7420.8393      24959.729    
     32200   265.9966       322.99587     -7463.8213      53.916203     -7409.9051      28654.983    
     32300   247.1858       300.15419     -7456.0336      50.103347     -7405.9302      20578.07     
     32400   212.3164       257.81277     -7446.5105      43.035491     -7403.475       30875.192    
     32500   278.07798      337.66612     -7450.5665      56.365039     -7394.2015      30065.528    
     32600   276.50429      335.75521     -7455.6296      56.04606      -7399.5835      24298.663    
     32700   217.53967      264.15532     -7451.5161      44.094222     -7407.4219      20303.835    
     32800   263.70615      320.21461     -7458.8828      53.45194      -7405.4308      32451.979    
     32900   280.92341      341.12128     -7458.8185      56.941793     -7401.8768      21294.603    
     33000   284.63031      345.62252     -7456.0511      57.693164     -7398.358       33586.088    
     33100   259.14857      314.6804      -7450.8071      52.52814      -7398.2789      23829.695    
     33200   238.59804      289.72619     -7459.3892      48.362649     -7411.0266      22873.985    
     33300   258.02163      313.31198     -7464.0646      52.299715     -7411.7649      20658.623    
     33400   218.36842      265.16165     -7454.8147      44.262205     -7410.5525      24776.429    
     33500   284.55661      345.53303     -7457.3943      57.678226     -7399.7161      25612.324    
     33600   255.40909      310.13962     -7442.0024      51.770168     -7390.2323      8103.0531    
     33700   268.77263      326.36677     -7447.2512      54.478892     -7392.7723      22710.056    
     33800   255.22058      309.91071     -7453.7406      51.731957     -7402.0086      22532.962    
     33900   245.57538      298.19868     -7457.2189      49.776923     -7407.442       19445.964    
     34000   251.9745       305.96903     -7461.0549      51.073992     -7409.9809      26136.3      
     34100   253.85784      308.25595     -7463.2412      51.455736     -7411.7855      28791.562    
     34200   225.21828      273.47934     -7461.3319      45.650638     -7415.6812      25328.971    
     34300   220.15209      267.32754     -7461.0042      44.623746     -7416.3805      23161.583    
     34400   245.87841      298.56664     -7457.9677      49.838345     -7408.1294      28694.456    
     34500   231.51801      281.12901     -7446.8051      46.927562     -7399.8775      24205.752    
     34600   283.45861      344.19974     -7451.0986      57.455666     -7393.643       24001.903    
     34700   304.63569      369.91476     -7459.7655      61.748156     -7398.0174      26069.087    
     34800   243.34543      295.49088     -7461.636       49.324922     -7412.311       29856.232    
     34900   203.75394      247.4155      -7455.0174      41.299922     -7413.7174      26357.786    
     35000   257.38756      312.54204     -7459.1795      52.171193     -7407.0083      16808.524    
     35100   263.25761      319.66996     -7454.4101      53.361024     -7401.0491      15537.497    
     35200   296.48014      360.0116      -7449.0253      60.095067     -7388.9302      30133.086    
     35300   282.21348      342.6878      -7440.7381      57.203285     -7383.5348      18535.262    
     35400   245.88022      298.56883     -7450.3125      49.838711     -7400.4738      26862.48     
     35500   233.66812      283.73986     -7455.284       47.363379     -7407.9207      25635.378    
     35600   216.21234      262.54356     -7452.9125      43.825178     -7409.0873      13466.129    
     35700   271.45401      329.62273     -7456.937       55.022393     -7401.9146      21854.54     
     35800   319.34698      387.77848     -7457.8544      64.730064     -7393.1243      26658.276    
     35900   199.40677      242.13679     -7444.8053      40.418771     -7404.3865      23493.955    
     36000   267.51834      324.8437      -7464.3113      54.224652     -7410.0867      24316.481    
     36100   267.95276      325.37121     -7462.8082      54.312708     -7408.4955      20174.619    
     36200   213.72519      259.52344     -7451.9339      43.321045     -7408.6128      30059.933    
     36300   237.06149      287.86038     -7452.2129      48.051199     -7404.1617      23591.084    
     36400   295.46965      358.78458     -7448.636       59.890246     -7388.7458      11286.436    
     36500   266.72325      323.87824     -7439.8691      54.063492     -7385.8056      30078.561    
     36600   247.85962      300.9724      -7441.7284      50.239926     -7391.4885      27934.348    
     36700   266.7517       323.91278     -7455.3342      54.069258     -7401.2649      24542.012    
     36800   237.99559      288.99464     -7455.4573      48.240535     -7407.2168      13744.029    
     36900   207.64182      252.1365      -7455.6637      42.087976     -7413.5757      24664.724    
     37000   267.63834      324.98941     -7463.4164      54.248975     -7409.1674      30578.689    
     37100   249.07584      302.44924     -7452.566       50.486448     -7402.0795      16992.346    
     37200   224.11898      272.14447     -7448.3645      45.427815     -7402.9367      27105.143    
     37300   185.90139      225.7374      -7455.9904      37.681298     -7418.3091      24281.92     
     37400   243.57291      295.76711     -7467.3854      49.371032     -7418.0143      13878.174    
     37500   211.60941      256.95429     -7456.7061      42.892187     -7413.8139      25945.438    
     37600   241.05892      292.7144      -7451.3669      48.861457     -7402.5055      27954.64     
     37700   270.15882      328.05        -7452.2406      54.759865     -7397.4807      30844.65     
     37800   247.21574      300.19054     -7451.9177      50.109414     -7401.8083      23583.017    
     37900   223.35023      271.211       -7454.8885      45.271994     -7409.6165      27103.39     
     38000   219.75538      266.84581     -7458.9399      44.543334     -7414.3966      26214.195    
     38100   236.24141      286.86457     -7455.5816      47.884972     -7407.6966      25591.59     
     38200   261.21883      317.19429     -7448.0757      52.947772     -7395.128       24086.342    
     38300   283.44143      344.17888     -7454.7014      57.452185     -7397.2492      27674.353    
     38400   254.36         308.86571     -7457.3831      51.557521     -7405.8256      24152.961    
     38500   228.08773      276.96368     -7458.7743      46.232262     -7412.5421      25645.974    
     38600   198.12597      240.58154     -7458.7431      40.15916      -7418.5839      14315.924    
     38700   258.20174      313.53069     -7465.8115      52.336224     -7413.4753      22404.599    
     38800   259.43753      315.03128     -7452.4273      52.586711     -7399.8406      15138.258    
     38900   221.5799       269.06131     -7443.1476      44.913157     -7398.2344      15469.708    
     39000   284.51201      345.47887     -7457.1292      57.669185     -7399.46        22636.37     
     39100   244.43261      296.81103     -7461.4287      49.545289     -7411.8834      26464.486    
     39200   240.70855      292.28896     -7462.5176      48.79044      -7413.7271      27723.515    
     39300   226.00093      274.4297      -7454.7385      45.809277     -7408.9292      12277.703    
     39400   238.0435       289.05282     -7453.7456      48.250247     -7405.4954      20782.372    
     39500   258.84193      314.30806     -7459.1596      52.465987     -7406.6937      29260.819    
     39600   241.53381      293.29105     -7456.4595      48.957715     -7407.5018      23370.089    
     39700   242.75018      294.76808     -7456.2647      49.204269     -7407.0605      31415.574    
     39800   277.93348      337.49065     -7462.6981      56.335749     -7406.3623      26554.938    
     39900   234.97063      285.32148     -7458.7685      47.627391     -7411.1411      26264.502    
     40000   210.47975      255.58256     -7456.7049      42.663211     -7414.0417      30662.231    
Loop time of 381.629 on 1 procs for 40000 steps with 69 atoms

Performance: 2.264 ns/day, 10.601 hours/ns, 104.814 timesteps/s, 7.232 katom-step/s
97.8% CPU use with 1 MPI tasks x no OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 358.92     | 358.92     | 358.92     |   0.0 | 94.05
Neigh   | 0.4268     | 0.4268     | 0.4268     |   0.0 |  0.11
Comm    | 0.25851    | 0.25851    | 0.25851    |   0.0 |  0.07
Output  | 0.058231   | 0.058231   | 0.058231   |   0.0 |  0.02
Modify  | 21.885     | 21.885     | 21.885     |   0.0 |  5.73
Other   |            | 0.07615    |            |       |  0.02

Nlocal:             69 ave          69 max          69 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:           1517 ave        1517 max        1517 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:          22221 ave       22221 max       22221 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 22221
Ave neighs/atom = 322.04348
Neighbor list builds = 93
Dangerous builds = 0

write_data      structures/${MODEL}_ramp_${STAGE}_final.data nocoeff
write_data      structures/model_b_ramp_${STAGE}_final.data nocoeff
write_data      structures/model_b_ramp_300K_final.data nocoeff
System init for write_data ...
WARNING: Fix recenter should come after all other integration fixes (src/fix_recenter.cpp:130)
print "${MODEL} ramp stage ${STAGE} (T=${TSTAGE} K) done -> structures/${MODEL}_ramp_${STAGE}_final.data"
model_b ramp stage 300K (T=300 K) done -> structures/model_b_ramp_300K_final.data
Total wall time: 0:06:21
